subitem	subject	item	word	seconds
44-12	44	12	D1	0.035254705
44-12	44	12	N1	0.471771139
44-12	44	12	P1	0.152613339
44-12	44	12	D2	0.079365266
44-12	44	12	A1	0.332289968
44-12	44	12	N2	0.551737629
44-12	44	12	C1	0.406664121
44-12	44	12	C2	0.348067547
44-13	44	13	sil_#	0.684154558
44-13	44	13	D1	0.043603919
44-13	44	13	N1	0.432533459
44-13	44	13	P1	0.166970335
44-13	44	13	D2	0.09525674
44-13	44	13	A1	0.302476078
44-13	44	13	N2	0.49429675
44-13	44	13	C1	0.14145458
44-13	44	13	C2	0.505271514
44-14	44	14	sil_#	0.829950325
44-14	44	14	D1	0.10489457
44-14	44	14	N1	0.224662252
44-14	44	14	P1	0.171031509
44-14	44	14	D2	0.145114177
44-14	44	14	A1	0.865799306
44-14	44	14	N2	0.704801619
44-14	44	14	C1	0.26197612
44-14	44	14	C2	0.299100782
44-15	44	15	sil_#	0.679470206
44-15	44	15	D1	0.056503383
44-15	44	15	N1	0.332906404
44-15	44	15	P1	0.12293677
44-15	44	15	D2	0.097459545
44-15	44	15	A1	0.289577942
44-15	44	15	N2	0.614011623
44-15	44	15	C1	0.300975298
44-15	44	15	sil_C1C2	0.233074171
44-15	44	15	C2	0.264863378
44-16	44	16	sil_#	0.599048676
44-16	44	16	D1	0.049150423
44-16	44	16	N1	0.385538577
44-16	44	16	P1	0.160324585
44-16	44	16	D2	0.087297954
44-16	44	16	A1	0.501007748
44-16	44	16	N2	0.193658718
44-16	44	16	C1	0.317332762
44-16	44	16	sil_C1C2	0.326081484
44-16	44	16	C2	0.303791924
44-17	44	17	sil_#	0.661405987
44-17	44	17	D1	0.078917257
44-17	44	17	N1	0.326301852
44-17	44	17	P1	0.126548967
44-17	44	17	D2	0.055592148
44-17	44	17	A1	0.477557506
44-17	44	17	N2	0.447553702
44-17	44	17	C1	0.206911469
44-17	44	17	C2	0.487340632
44-18	44	18	sil_#	0.824825369
44-18	44	18	D1	0.079533792
44-18	44	18	N1	0.293528102
44-18	44	18	P1	0.186123062
44-18	44	18	D2	0.079486382
44-18	44	18	A1	0.443241867
44-18	44	18	N2	0.280730871
44-18	44	18	C1	0.391584217
44-19	44	19	sil_#	0.699268194
44-19	44	19	D1	0.060737472
44-19	44	19	N1	0.343967156
44-19	44	19	P1	0.159540763
44-19	44	19	D2	0.069645409
44-19	44	19	A1	0.678984758
44-19	44	19	N2	0.339781663
44-19	44	19	C1	0.180933325
44-19	44	19	C2	0.528089948
44-20	44	20	sil_#	0.620942714
44-20	44	20	D1	0.064859712
44-20	44	20	N1	0.334845086
44-20	44	20	P1	0.14835791
44-20	44	20	D2	0.09348847
44-20	44	20	A1	0.261820257
44-20	44	20	N2	0.551231643
44-20	44	20	C1	0.146275279
44-20	44	20	C2	0.351028148
44-22	44	22	sil_#	0.746170715
44-22	44	22	D1	0.09244709
44-22	44	22	N1	0.311216186
44-22	44	22	P1	0.186179671
44-22	44	22	D2	0.116202774
44-22	44	22	A1	0.47253886
44-22	44	22	N2	0.5017856
44-22	44	22	C1	0.240562663
44-22	44	22	C2	0.532250338
44-23	44	23	sil_#	1.437172953
44-23	44	23	D1	0.095772721
44-23	44	23	N1	0.297722613
44-23	44	23	P1	0.175716941
44-23	44	23	D2	0.109463507
44-23	44	23	A1	0.389229232
44-23	44	23	N2	0.361108507
44-23	44	23	C1	0.266009347
44-23	44	23	C2	0.56904569
44-24	44	24	sil_#	1.533669437
44-24	44	24	D1	0.075162833
44-24	44	24	N1	0.278831993
44-24	44	24	P1	0.182379275
44-24	44	24	D2	0.086652055
44-24	44	24	A1	0.39265715
44-24	44	24	N2	0.279877621
44-24	44	24	C1	0.151686625
44-24	44	24	C2	0.382665974
44-24	44	24	C3	0.13920608
44-24	44	24	C4	0.381404357
56-1	56	1	sil_#	0.891267878
56-1	56	1	D1	0.067325089
56-1	56	1	N1	0.415935962
56-1	56	1	P1	0.117238864
56-1	56	1	D2	0.086456931
56-1	56	1	A1	0.350763271
56-1	56	1	N2	0.477843914
56-1	56	1	C1	0.133989283
56-1	56	1	C2	0.428581653
56-2	56	2	sil_#	0.626399569
56-2	56	2	D1	0.115020904
56-2	56	2	N1	0.217039446
56-2	56	2	P1	0.168030539
56-2	56	2	D2	0.133076298
56-2	56	2	A1	0.366392889
56-2	56	2	N2	0.662919496
56-2	56	2	C1	0.247500323
56-2	56	2	C2	0.588626836
56-3	56	3	sil_#	0.778337365
56-3	56	3	D1	0.139486126
56-3	56	3	N1	0.337555346
56-3	56	3	P1	0.16776304
56-3	56	3	D2	0.129107697
56-3	56	3	A1	0.440548068
56-3	56	3	N2	0.75559533
56-3	56	3	sil_N2C1	0.726654277
56-3	56	3	C1	0.249933809
56-3	56	3	C2	0.483534768
56-4	56	4	sil_#	0.623790876
56-4	56	4	D1	0.076133925
56-4	56	4	N1	0.315438683
56-4	56	4	P1	0.139243055
56-4	56	4	D2	0.09332017
56-4	56	4	A1	0.474696156
56-4	56	4	N2	0.531651786
56-4	56	4	C1	0.269635306
56-4	56	4	C2	0.11595391
56-4	56	4	C3	0.176756518
56-5	56	5	sil_#	0.443382413
56-5	56	5	D1	0.106104687
56-5	56	5	N1	0.242394286
56-5	56	5	P1	0.183974694
56-5	56	5	D2	0.074380297
56-5	56	5	A1	0.44339159
56-5	56	5	N2	0.530842234
56-5	56	5	sil_N2C1	0.337481542
56-5	56	5	C1	0.373482198
56-5	56	5	C2	0.272315264
56-5	56	5	C3	0.571455206
56-6	56	6	sil_#	0.872953611
56-6	56	6	D1	0.064206662
56-6	56	6	N1	0.334170639
56-6	56	6	P1	0.153333392
56-6	56	6	D2	0.092922996
56-6	56	6	A1	0.338782592
56-6	56	6	N2	0.685399182
56-6	56	6	sil_N2C1	0.284309759
56-6	56	6	C1	0.21847566
56-6	56	6	C2	0.302192345
56-6	56	6	sil_C2C3	0.070697748
56-6	56	6	C3	0.344432612
56-6	56	6	C4	0.490035477
56-8	56	8	sil_#	0.715806097
56-8	56	8	D1	0.10830636
56-8	56	8	N1	0.438542611
56-8	56	8	P1	0.146886489
56-8	56	8	D2	0.094646097
56-8	56	8	A1	0.341065157
56-8	56	8	N2	0.373287417
56-8	56	8	C1	0.127415439
56-8	56	8	C2	0.172349796
56-8	56	8	C3	0.166346462
56-8	56	8	C4	0.532566267
56-9	56	9	sil_#	0.476416672
56-9	56	9	D1	0.077490947
56-9	56	9	N1	0.349790336
56-9	56	9	P1	0.146070883
56-9	56	9	D2	0.083181335
56-9	56	9	A1	0.433913805
56-9	56	9	N2	0.547883871
56-9	56	9	C1	0.261776496
56-9	56	9	C2	0.137640759
56-9	56	9	C3	0.396613632
56-10	56	10	sil_#	0.475194847
56-10	56	10	D1	0.098357843
56-10	56	10	N1	0.314501505
56-10	56	10	P1	0.168403352
56-10	56	10	D2	0.082776893
56-10	56	10	A1	0.395415862
56-10	56	10	N2	0.41232074
56-10	56	10	C1	0.149652157
56-10	56	10	C2	0.633141221
56-11	56	11	sil_#	0.626644776
56-11	56	11	D1	0.093012479
56-11	56	11	N1	0.385335155
56-11	56	11	P1	0.170744831
56-11	56	11	D2	0.128771049
56-11	56	11	A1	0.449520451
56-11	56	11	N2	0.520114871
56-11	56	11	C1	0.431910412
56-11	56	11	C2	0.592899568
56-12	56	12	sil_#	0.422962085
56-12	56	12	D1	0.086940137
56-12	56	12	N1	0.480070901
56-12	56	12	P1	0.158092944
56-12	56	12	D2	0.104397327
56-12	56	12	A1	0.348141515
56-12	56	12	N2	0.721822298
56-12	56	12	sil_N2C1	0.200031772
56-12	56	12	C1	0.180389811
56-12	56	12	C2	0.613366642
56-13	56	13	sil_#	0.655594541
56-13	56	13	D1	0.092941374
56-13	56	13	N1	0.464396681
56-13	56	13	P1	0.122379054
56-13	56	13	D2	0.138430495
56-13	56	13	A1	0.282720725
56-13	56	13	N2	0.976915069
56-13	56	13	sil_N2C1	0.529948111
56-13	56	13	C1	0.308962895
56-13	56	13	C2	0.628267832
56-14	56	14	sil_#	0.564804852
56-14	56	14	D1	0.104144521
56-14	56	14	N1	0.332993147
56-14	56	14	P1	0.140546941
56-14	56	14	D2	0.081647053
56-14	56	14	A1	0.632232884
56-14	56	14	N2	0.837253402
56-14	56	14	C1	0.272648238
56-14	56	14	C2	0.477889686
56-15	56	15	sil_#	0.515617594
56-15	56	15	D1	0.104916825
56-15	56	15	N1	0.311598339
56-15	56	15	P1	0.12637841
56-15	56	15	D2	0.067185851
56-15	56	15	A1	0.351598446
56-15	56	15	N2	0.749976769
56-15	56	15	sil_N2C1	0.073832811
56-15	56	15	C1	0.24021411
56-15	56	15	C2	0.076781161
56-15	56	15	C3	0.136330038
56-16	56	16	sil_#	0.524162802
56-16	56	16	D1	0.054055033
56-16	56	16	N1	0.462727999
56-16	56	16	P1	0.110153597
56-16	56	16	D2	0.087519408
56-16	56	16	A1	0.450434594
56-16	56	16	N2	0.373257128
56-16	56	16	C1	0.185622169
56-16	56	16	C2	0.435097968
56-17	56	17	sil_#	0.46656121
56-17	56	17	D1	0.096158657
56-17	56	17	N1	0.430269504
56-17	56	17	P1	0.148834911
56-17	56	17	D2	0.103136744
56-17	56	17	A1	0.552170336
56-17	56	17	N2	0.590613263
56-17	56	17	sil_N2C1	0.486135667
56-17	56	17	C1	0.212259408
56-17	56	17	C2	0.210127612
56-17	56	17	C3	0.075867402
56-17	56	17	C4	0.227001984
56-18	56	18	sil_#	0.721671219
56-18	56	18	D1	0.130592131
56-18	56	18	N1	0.429470846
56-18	56	18	P1	0.148155022
56-18	56	18	D2	0.086878165
56-18	56	18	A1	0.478475385
56-18	56	18	N2	0.360301939
56-18	56	18	C1	0.239204262
56-18	56	18	C2	0.296597616
56-18	56	18	C3	0.645482787
56-19	56	19	sil_#	0.871421398
56-19	56	19	D1	0.082859847
56-19	56	19	N1	0.304201364
56-19	56	19	P1	0.165482316
56-19	56	19	D2	0.191730904
56-19	56	19	A1	0.730643415
56-19	56	19	N2	0.816018514
56-19	56	19	sil_N2C1	0.461499888
56-19	56	19	C1	0.254994805
56-19	56	19	C2	0.508074415
56-20	56	20	sil_#	0.673067548
56-20	56	20	D1	0.099957779
56-20	56	20	N1	0.402338888
56-20	56	20	P1	0.150279665
56-20	56	20	D2	0.069335506
56-20	56	20	A1	0.250563357
56-20	56	20	N2	0.835782215
56-20	56	20	sil_N2C1	0.520420014
56-20	56	20	C1	0.202015318
56-20	56	20	C2	0.445238749
56-20	56	20	C3	0.103836759
56-20	56	20	C4	0.234419349
56-21	56	21	sil_#	0.369005494
56-21	56	21	D1	0.069093719
56-21	56	21	N1	0.399323999
56-21	56	21	P1	0.132472639
56-21	56	21	D2	0.075290205
56-21	56	21	A1	0.402011806
56-21	56	21	N2	0.453691764
56-21	56	21	C1	0.391487031
56-21	56	21	C2	0.386852292
56-22	56	22	sil_#	0.585973852
56-22	56	22	D1	0.07898167
56-22	56	22	N1	0.332128046
56-22	56	22	P1	0.148336462
56-22	56	22	D2	0.081900732
56-22	56	22	A1	0.492324625
56-22	56	22	N2	0.542349525
56-22	56	22	C1	0.283471247
56-22	56	22	C2	0.150601326
56-22	56	22	C3	0.101319977
56-23	56	23	sil_#	0.688972219
56-23	56	23	D1	0.125458364
56-23	56	23	N1	0.281334706
56-23	56	23	P1	0.156265116
56-23	56	23	D2	0.080165845
56-23	56	23	A1	0.383322768
56-23	56	23	N2	0.556737108
56-23	56	23	sil_N2C1	0.729653443
56-23	56	23	C1	0.261029928
56-23	56	23	C2	0.306745796
56-23	56	23	C3	0.461772719
56-24	56	24	sil_#	0.659252298
56-24	56	24	D1	0.127953631
56-24	56	24	N1	0.313266111
56-24	56	24	P1	0.135200303
56-24	56	24	D2	0.06610947
56-24	56	24	A1	0.461589049
56-24	56	24	N2	0.530653646
56-24	56	24	C1	0.24160844
56-24	56	24	C2	0.121891561
56-24	56	24	C3	0.296869637
59-1	59	1	sil_#	0.684701564
59-1	59	1	D1	0.091018034
59-1	59	1	N1	0.545222548
59-1	59	1	P1	0.306482425
59-1	59	1	D2	0.07393654
59-1	59	1	A1	0.438179831
59-1	59	1	N2	0.719243837
59-1	59	1	C1	0.239751776
59-1	59	1	C2	0.628768448
59-1	59	1	C3	0.282018226
59-1	59	1	C4	0.395971242
59-2	59	2	sil_#	0.547404551
59-2	59	2	D1	0.176564702
59-2	59	2	N1	0.278545281
59-2	59	2	P1	0.163448929
59-2	59	2	D2	0.128910127
59-2	59	2	A1	0.37613357
59-2	59	2	N2	1.067009834
59-2	59	2	sil_N2C1	0.446193254
59-2	59	2	C1	0.425427508
59-2	59	2	C2	0.273135737
59-2	59	2	C3	0.189455323
59-4	59	4	sil_#	1.015909658
59-4	59	4	D1	0.131917691
59-4	59	4	N1	0.310758336
59-4	59	4	P1	0.14762091
59-4	59	4	D2	0.088435726
59-4	59	4	A1	0.61672904
59-4	59	4	N2	0.861132811
59-4	59	4	sil_N2C1	1.500387858
59-4	59	4	C1	0.497661835
59-4	59	4	sil_C1C2	0.157672816
59-4	59	4	C2	0.107325991
59-4	59	4	C3	0.261242214
59-5	59	5	sil_#	2.039531169
59-5	59	5	D1	0.121716731
59-5	59	5	N1	0.172803769
59-5	59	5	P1	0.1837842
59-5	59	5	D2	0.089150557
59-5	59	5	A1	0.471551566
59-5	59	5	N2	0.74838852
59-5	59	5	sil_N2C1	0.474736601
59-5	59	5	C1	0.118314636
59-5	59	5	C2	0.583595432
59-5	59	5	C3	0.565453114
59-5	59	5	C4	0.491007019
59-6	59	6	sil_#	1.193075516
59-6	59	6	D1	0.11172685
59-6	59	6	N1	0.480005265
59-6	59	6	P1	0.192466678
59-6	59	6	D2	0.081618591
59-6	59	6	A1	0.380849797
59-6	59	6	N2	0.936848981
59-6	59	6	sil_N2C1	0.116757029
59-6	59	6	C1	0.986956675
59-6	59	6	sil_C1C2	0.754070462
59-6	59	6	C2	0.491522879
59-6	59	6	C3	0.862982487
59-6	59	6	C4	0.420813558
59-7	59	7	sil_#	1.847361141
59-7	59	7	D1	0.062913893
59-7	59	7	N1	0.393484441
59-7	59	7	P1	0.146108137
59-7	59	7	D2	0.123629962
59-7	59	7	A1	0.439193052
59-7	59	7	N2	0.602371111
59-7	59	7	C1	0.342663162
59-7	59	7	C2	0.250711877
59-7	59	7	C3	0.393990725
59-8	59	8	sil_#	0.71585589
59-8	59	8	D1	0.06394113
59-8	59	8	N1	0.51026233
59-8	59	8	P1	0.128520756
59-8	59	8	D2	0.138426632
59-8	59	8	A1	0.454945277
59-8	59	8	N2	0.694915931
59-8	59	8	C1	0.205846854
59-8	59	8	C2	0.355286776
59-8	59	8	C3	0.421952123
59-10	59	10	sil_#	1.252350918
59-10	59	10	D1	0.066123538
59-10	59	10	N1	0.315114319
59-10	59	10	P1	0.219115252
59-10	59	10	D2	0.098575861
59-10	59	10	A1	0.452931814
59-10	59	10	N2	0.806290786
59-10	59	10	C1	0.362324855
59-10	59	10	C2	0.397588359
59-10	59	10	C3	0.622059355
59-11	59	11	sil_#	0.901981542
59-11	59	11	D1	0.087754959
59-11	59	11	N1	0.376282799
59-11	59	11	P1	0.25616948
59-11	59	11	D2	0.145239179
59-11	59	11	A1	0.498809797
59-11	59	11	N2	1.069498139
59-11	59	11	sil_N2C1	0.477075894
59-11	59	11	C1	0.416209746
59-11	59	11	C2	0.245117318
59-11	59	11	C3	0.661989361
59-12	59	12	sil_#	1.672552559
59-12	59	12	D1	0.055575291
59-12	59	12	N1	0.560281174
59-12	59	12	P1	0.24667629
59-12	59	12	D2	0.086775454
59-12	59	12	A1	0.496675573
59-12	59	12	N2	0.753164688
59-12	59	12	sil_N2C1	0.30350675
59-12	59	12	C1	0.196148427
59-12	59	12	C2	0.360537969
59-12	59	12	C3	0.31687548
59-12	59	12	C4	0.115409734
59-12	59	12	C5	0.618265611
59-13	59	13	sil_#	1.05382641
59-13	59	13	D1	0.106060964
59-13	59	13	N1	0.534853779
59-13	59	13	P1	0.540631225
59-13	59	13	D2	0.120312197
59-13	59	13	A1	0.442596099
59-13	59	13	N2	0.706264138
59-13	59	13	sil_N2C1	1.064166967
59-13	59	13	C1	0.398926346
59-13	59	13	C2	0.100137675
59-13	59	13	C3	0.263808457
59-14	59	14	sil_#	0.872472901
59-14	59	14	D1	0.120152333
59-14	59	14	N1	0.291457154
59-14	59	14	P1	0.256653364
59-14	59	14	D2	0.099087957
59-14	59	14	A1	0.71468838
59-14	59	14	N2	0.855466655
59-14	59	14	C1	0.32085384
59-14	59	14	C2	0.697515286
59-14	59	14	C3	0.534183533
59-15	59	15	sil_#	0.666943762
59-15	59	15	D1	0.086171837
59-15	59	15	N1	0.3246741
59-15	59	15	P1	0.192776172
59-15	59	15	D2	0.072442211
59-15	59	15	A1	0.385649466
59-15	59	15	N2	0.808171204
59-15	59	15	sil_N2C1	0.33381993
59-15	59	15	C1	0.276646119
59-15	59	15	C2	0.257627139
59-15	59	15	C3	0.51346766
59-16	59	16	sil_#	1.112490841
59-16	59	16	D1	0.094073456
59-16	59	16	N1	0.453865968
59-16	59	16	P1	0.231799141
59-16	59	16	D2	0.089386597
59-16	59	16	A1	0.657521747
59-16	59	16	N2	0.846204128
59-16	59	16	sil_N2C1	0.620573774
59-16	59	16	C1	0.310448319
59-16	59	16	C2	0.400287143
59-16	59	16	C3	0.890195151
59-17	59	17	sil_#	0.94830433
59-17	59	17	D1	0.110696115
59-17	59	17	N1	0.471579659
59-17	59	17	P1	0.283150469
59-17	59	17	D2	0.088044261
59-17	59	17	A1	0.65984394
59-17	59	17	N2	0.666558658
59-17	59	17	sil_N2C1	0.485077311
59-17	59	17	C1	0.365016051
59-17	59	17	C2	0.224034866
59-17	59	17	C3	0.226688162
59-18	59	18	sil_#	0.971705798
59-18	59	18	D1	0.104002301
59-18	59	18	N1	0.320509851
59-18	59	18	P1	0.225734959
59-18	59	18	D2	0.144506868
59-18	59	18	A1	0.615749845
59-18	59	18	N2	0.796266127
59-18	59	18	sil_N2C1	0.198073373
59-18	59	18	C1	0.352654154
59-18	59	18	C2	0.052497045
59-18	59	18	C3	0.187221318
59-19	59	19	sil_#	0.630756086
59-19	59	19	D1	0.108286796
59-19	59	19	N1	0.404554298
59-19	59	19	P1	0.29214404
59-19	59	19	D2	0.109049158
59-19	59	19	A1	0.841338459
59-19	59	19	N2	0.565402877
59-19	59	19	sil_N2C1	0.349374665
59-19	59	19	C1	0.178606543
59-19	59	19	C2	0.456132024
59-19	59	19	C3	0.878683935
59-20	59	20	sil_#	0.53191277
59-20	59	20	D1	0.099729147
59-20	59	20	N1	0.40604013
59-20	59	20	P1	0.232290509
59-20	59	20	D2	0.099859138
59-20	59	20	A1	0.270049296
59-20	59	20	N2	0.671757156
59-20	59	20	sil_N2C1	1.128292283
59-20	59	20	C1	0.4182834
59-20	59	20	C2	0.744421115
59-20	59	20	sil_C2C3	1.048171274
59-20	59	20	C3	1.404265379
59-21	59	21	sil_#	0.619603349
59-21	59	21	D1	0.10855158
59-21	59	21	N1	0.524938752
59-21	59	21	P1	0.37181298
59-21	59	21	sil_P1D2	0.329289519
59-21	59	21	D2	0.089028309
59-21	59	21	A1	0.45257067
59-21	59	21	N2	0.881736803
59-21	59	21	sil_N2C1	4.339467042
59-21	59	21	C1	0.21473052
59-21	59	21	C2	0.684203679
59-22	59	22	sil_#	0.536990125
59-22	59	22	D1	0.069881472
59-22	59	22	N1	0.315889022
59-22	59	22	P1	0.145322361
59-22	59	22	D2	0.136294094
59-22	59	22	A1	0.58714236
59-22	59	22	N2	0.890562832
59-22	59	22	C1	0.228770043
59-22	59	22	C2	0.168351939
59-22	59	22	C3	0.182959769
59-23	59	23	sil_#	0.471472162
59-23	59	23	D1	0.072198359
59-23	59	23	N1	0.430294162
59-23	59	23	P1	0.208168028
59-23	59	23	D2	0.090260094
59-23	59	23	A1	0.378273152
59-23	59	23	N2	0.943632911
59-23	59	23	sil_N2C1	0.454105876
59-23	59	23	C1	0.451370724
59-23	59	23	C2	0.635005935
59-23	59	23	sil_C2C3	0.122037799
59-23	59	23	C3	0.23918123
59-24	59	24	sil_#	1.642518518
59-24	59	24	D1	0.083696265
59-24	59	24	N1	0.327125522
59-24	59	24	P1	0.162758418
59-24	59	24	D2	0.071713916
59-24	59	24	A1	0.44696936
59-24	59	24	N2	0.884015646
59-24	59	24	C1	0.155344101
59-24	59	24	C2	0.271932437
59-24	59	24	C3	0.400504949
63-1	63	1	sil_#	0.398763259
63-1	63	1	D1	0.078876254
63-1	63	1	N1	0.401416363
63-1	63	1	P1	0.130198396
63-1	63	1	D2	0.061881328
63-1	63	1	A1	0.292018189
63-1	63	1	N2	0.520400397
63-1	63	1	sil_N2C1	0.271185819
63-1	63	1	C1	0.327031101
63-1	63	1	C2	0.362888422
63-2	63	2	sil_#	0.495668652
63-2	63	2	D1	0.14302449
63-2	63	2	N1	0.206649064
63-2	63	2	P1	0.168629137
63-2	63	2	D2	0.088691328
63-2	63	2	A1	0.298657244
63-2	63	2	N2	0.645069565
63-2	63	2	C1	0.203525656
63-2	63	2	C2	0.286152834
63-3	63	3	sil_#	0.524579008
63-3	63	3	D1	0.088789832
63-3	63	3	N1	0.256675264
63-3	63	3	P1	0.163295645
63-3	63	3	D2	0.083354436
63-3	63	3	A1	0.358531622
63-3	63	3	N2	0.315184227
63-3	63	3	sil_N2C1	1.475678408
63-3	63	3	C1	0.163574426
63-3	63	3	C2	0.217932654
63-3	63	3	C3	0.110234939
63-3	63	3	C4	0.112605583
63-4	63	4	sil_#	0.695553388
63-4	63	4	D1	0.103178034
63-4	63	4	N1	0.28234964
63-4	63	4	P1	0.122641605
63-4	63	4	D2	0.081014808
63-4	63	4	A1	0.429227273
63-4	63	4	N2	0.442511216
63-4	63	4	C1	0.171017142
63-4	63	4	C2	0.196337448
63-4	63	4	C3	0.322803299
63-5	63	5	sil_#	0.522902152
63-5	63	5	D1	0.130623247
63-5	63	5	N1	0.178994116
63-5	63	5	P1	0.165301985
63-5	63	5	D2	0.073544275
63-5	63	5	A1	0.362567364
63-5	63	5	N2	0.527072014
63-5	63	5	sil_N2C1	0.562678393
63-5	63	5	C1	0.577258465
63-6	63	6	sil_#	0.753389205
63-6	63	6	D1	0.070848118
63-6	63	6	N1	0.268841201
63-6	63	6	P1	0.10949845
63-6	63	6	D2	0.076492528
63-6	63	6	A1	0.271752021
63-6	63	6	N2	0.351769854
63-6	63	6	C1	0.221519704
63-6	63	6	C2	0.185079416
63-6	63	6	C3	0.259442886
63-7	63	7	sil_#	0.642106561
63-7	63	7	D1	0.093993942
63-7	63	7	N1	0.544223904
63-7	63	7	P1	0.167592462
63-7	63	7	D2	0.104157713
63-7	63	7	A1	0.362119157
63-7	63	7	N2	0.409360365
63-7	63	7	C1	0.163376745
63-7	63	7	C2	0.432009035
63-8	63	8	sil_#	0.65441698
63-8	63	8	D1	0.039798363
63-8	63	8	N1	0.428312732
63-8	63	8	P1	0.107047108
63-8	63	8	D2	0.090626689
63-8	63	8	A1	0.327752016
63-8	63	8	N2	0.415395091
63-8	63	8	sil_N2C1	0.208911054
63-8	63	8	C1	0.266509931
63-8	63	8	C2	0.485734312
63-9	63	9	sil_#	0.381102544
63-9	63	9	D1	0.0673556
63-9	63	9	N1	0.271467736
63-9	63	9	P1	0.152046278
63-9	63	9	D2	0.087632584
63-9	63	9	A1	0.416091555
63-9	63	9	N2	0.500993751
63-9	63	9	sil_N2C1	0.199856571
63-9	63	9	C1	0.220953947
63-10	63	10	sil_#	0.568264752
63-10	63	10	D1	0.063518466
63-10	63	10	N1	0.237124691
63-10	63	10	P1	0.117133938
63-10	63	10	D2	0.069421367
63-10	63	10	A1	0.348392323
63-10	63	10	N2	0.3067688
63-10	63	10	C1	0.329818879
63-10	63	10	sil_C1C2	0.273065638
63-10	63	10	C2	0.290070787
63-10	63	10	C3	0.077277698
63-11	63	11	sil_#	0.605919426
63-11	63	11	D1	0.051251
63-11	63	11	N1	0.318783116
63-11	63	11	P1	0.116709839
63-11	63	11	D2	0.125519625
63-11	63	11	A1	0.360726941
63-11	63	11	N2	0.790180219
63-11	63	11	sil_N2C1	0.456312976
63-11	63	11	C1	0.325935343
63-11	63	11	C2	0.407727659
63-12	63	12	sil_#	0.637842822
63-12	63	12	D1	0.077823141
63-12	63	12	N1	0.479764922
63-12	63	12	P1	0.155209929
63-12	63	12	D2	0.123790358
63-12	63	12	A1	0.471197864
63-12	63	12	N2	0.600685567
63-12	63	12	sil_N2C1	0.089749881
63-12	63	12	C1	0.233410441
63-12	63	12	C2	0.395775163
63-13	63	13	sil_#	0.691475411
63-13	63	13	D1	0.059776534
63-13	63	13	N1	0.438193958
63-13	63	13	P1	0.142855784
63-13	63	13	D2	0.070162793
63-13	63	13	A1	0.229697832
63-13	63	13	N2	0.54504903
63-13	63	13	C1	0.178983872
63-13	63	13	C2	0.458849564
63-14	63	14	sil_#	0.545170269
63-14	63	14	D1	0.120828614
63-14	63	14	N1	0.294605181
63-14	63	14	P1	0.159288573
63-14	63	14	D2	0.104431594
63-14	63	14	A1	0.502282949
63-14	63	14	N2	0.598304624
63-14	63	14	sil_N2C1	0.804016586
63-14	63	14	C1	0.221863102
63-14	63	14	C2	0.170183306
63-14	63	14	C3	0.322990215
63-15	63	15	sil_#	0.384892122
63-15	63	15	D1	0.06102613
63-15	63	15	N1	0.3095577
63-15	63	15	P1	0.11932595
63-15	63	15	D2	0.064299994
63-15	63	15	A1	0.333040716
63-15	63	15	N2	0.612111034
63-15	63	15	sil_N2C1	0.460091399
63-15	63	15	C1	0.477073934
63-15	63	15	sil_C1C2	0.04008391
63-15	63	15	C2	0.486863978
63-17	63	17	sil_#	0.863597896
63-17	63	17	D1	0.074577429
63-17	63	17	N1	0.32809786
63-17	63	17	P1	0.118333146
63-17	63	17	D2	0.120295005
63-17	63	17	A1	0.458161365
63-17	63	17	N2	0.597132146
63-17	63	17	sil_N2C1	0.191574765
63-17	63	17	C1	0.118143195
63-17	63	17	C2	0.479826431
63-18	63	18	sil_#	0.395879939
63-18	63	18	D1	0.114504422
63-18	63	18	N1	0.254957147
63-18	63	18	P1	0.139626828
63-18	63	18	D2	0.109755338
63-18	63	18	A1	0.399952469
63-18	63	18	N2	0.346969628
63-18	63	18	C1	0.165912599
63-18	63	18	C2	0.310270244
63-18	63	18	C3	0.415815014
63-19	63	19	sil_#	0.682799691
63-19	63	19	D1	0.064418519
63-19	63	19	N1	0.29335468
63-19	63	19	P1	0.15107766
63-19	63	19	D2	0.075500635
63-19	63	19	A1	0.589602868
63-19	63	19	N2	0.349965595
63-19	63	19	sil_N2C1	0.43763787
63-19	63	19	C1	0.3197566
63-19	63	19	sil_C1C2	0.221277518
63-19	63	19	C2	0.046394145
63-19	63	19	C3	0.242240085
63-19	63	19	C4	0.320194224
63-20	63	20	sil_#	0.755196949
63-20	63	20	D1	0.056264937
63-20	63	20	N1	0.323315931
63-20	63	20	P1	0.147519817
63-20	63	20	D2	0.060937164
63-20	63	20	A1	0.235205886
63-20	63	20	N2	0.317197683
63-20	63	20	C1	0.233890452
63-20	63	20	C2	0.252226911
63-20	63	20	C3	0.244709105
63-21	63	21	sil_#	0.656556857
63-21	63	21	D1	0.085515294
63-21	63	21	N1	0.369679283
63-21	63	21	P1	0.141812275
63-21	63	21	D2	0.057376661
63-21	63	21	A1	0.345444252
63-21	63	21	N2	0.331050393
63-21	63	21	C1	0.208610938
63-21	63	21	C2	0.335553572
63-22	63	22	sil_#	0.600477783
63-22	63	22	D1	0.091075647
63-22	63	22	N1	0.301799135
63-22	63	22	P1	0.143067865
63-22	63	22	D2	0.114236557
63-22	63	22	A1	0.420710783
63-22	63	22	N2	0.677829991
63-22	63	22	sil_N2C1	0.919541824
63-22	63	22	C1	0.108730933
