Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,RANK,RANKlog
improvise,127,109,106,94,2.49,2.1072,1.30,2.0414,10445,4.018908444
improvised,29,26,29,26,0.57,1.4771,0.31,1.4314,23041,4.362501324
improvises,4,3,4,3,0.08,0.6990,0.04,0.6021,47950,4.680788612
improvising,33,29,29,26,0.65,1.5315,0.35,1.4771,21669,4.33583887
imprudent,12,11,12,11,0.24,1.1139,0.13,1.0792,33127,4.520182108
imprudently,2,2,2,2,0.04,0.4771,0.02,0.4771,55792,4.74657193
imps,7,7,7,7,0.14,0.9031,0.08,0.9031,39604,4.597739052
impudence,26,22,24,21,0.51,1.4314,0.26,1.3617,24317,4.385909995
impudent,37,32,33,28,0.73,1.5798,0.38,1.5185,20537,4.312537003
impugn,9,9,9,9,0.18,1.0000,0.11,1.0000,36487,4.562138157
impugned,9,5,7,5,0.18,1.0000,0.06,0.7782,37442,4.573359039
impugning,7,5,7,5,0.14,0.9031,0.06,0.7782,40509,4.607551522
impulse,269,185,262,184,5.27,2.4314,2.21,2.2695,6648,3.822691011
impulses,109,93,109,93,2.14,2.0414,1.11,1.9731,11405,4.05709529
impulsive,137,109,135,107,2.69,2.1399,1.30,2.0414,9980,3.999130541
impulsively,11,11,10,10,0.22,1.0792,0.13,1.0792,34003,4.531517235
impulsiveness,7,6,7,6,0.14,0.9031,0.07,0.8451,40172,4.603923454
impulsivity,2,2,2,2,0.04,0.4771,0.02,0.4771,55793,4.746579714
impunity,18,18,18,18,0.35,1.2788,0.21,1.2788,28246,4.450956955
impure,41,28,38,28,0.80,1.6232,0.33,1.4624,19594,4.292123104
impurities,19,17,19,17,0.37,1.3010,0.20,1.2553,27844,4.444731625
impurity,7,5,5,5,0.14,0.9031,0.06,0.7782,40510,4.607562243
imputation,2,2,2,2,0.04,0.4771,0.02,0.4771,55794,4.746587498
imputations,4,2,4,2,0.08,0.6990,0.02,0.4771,48518,4.68590289
imputed,2,2,2,2,0.04,0.4771,0.02,0.4771,55795,4.746595282
imu,2,2,1,1,0.04,0.4771,0.02,0.4771,55796,4.746603066
in,498444,8372,473880,8369,9773.41,5.6976,99.81,3.9229,13,1.113943352
inabilities,2,2,2,2,0.04,0.4771,0.02,0.4771,55797,4.746610849
inability,81,76,80,75,1.59,1.9138,0.91,1.8865,13497,4.130237248
inaccessibility,3,3,3,3,0.06,0.6021,0.04,0.6021,50310,4.701654317
inaccessible,20,17,20,17,0.39,1.3222,0.20,1.2553,27304,4.436226275
inaccuracy,2,2,2,2,0.04,0.4771,0.02,0.4771,55798,4.746618633
inaccurate,26,22,24,21,0.51,1.4314,0.26,1.3617,24318,4.385927854
inaction,7,7,6,6,0.14,0.9031,0.08,0.9031,39605,4.597750018
inactive,34,28,33,28,0.67,1.5441,0.33,1.4624,21409,4.330596382
inactivity,3,3,2,2,0.06,0.6021,0.04,0.6021,50311,4.70166295
inadequacies,10,10,8,8,0.20,1.0414,0.12,1.0414,35201,4.546555001
inadequacy,17,17,17,17,0.33,1.2553,0.20,1.2553,28884,4.460657336
inadequate,95,84,93,82,1.86,1.9823,1.00,1.9294,12343,4.091420729
inadequately,4,4,4,4,0.08,0.6990,0.05,0.6990,46519,4.66763037
inadmissible,34,28,30,25,0.67,1.5441,0.33,1.4624,21410,4.330616667
inadvertent,11,8,11,8,0.22,1.0792,0.10,0.9542,34669,4.539941315
inadvertently,54,52,53,52,1.06,1.7404,0.62,1.7243,16862,4.226909085
inadvisable,4,4,3,3,0.08,0.6990,0.05,0.6990,46520,4.667639706
inalienable,20,19,19,19,0.39,1.3222,0.23,1.3010,27132,4.433481808
inamorata,3,3,3,3,0.06,0.6021,0.04,0.6021,50312,4.701671582
inane,22,21,21,21,0.43,1.3617,0.25,1.3424,26022,4.415340673
inanely,2,1,2,1,0.04,0.4771,0.01,0.3010,59563,4.774976564
inanimate,38,33,37,32,0.75,1.5911,0.39,1.5315,20254,4.306510806
inapplicable,2,2,2,2,0.04,0.4771,0.02,0.4771,55799,4.746626416
inappropriate,338,284,325,280,6.63,2.5302,3.39,2.4548,5742,3.759063188
inappropriately,19,19,19,19,0.37,1.3010,0.23,1.3010,27646,4.441632304
inarticulate,13,11,13,11,0.25,1.1461,0.13,1.0792,32345,4.509807155
inasmuch,26,23,17,15,0.51,1.4314,0.27,1.3802,24280,4.385248682
inattention,3,3,3,3,0.06,0.6021,0.04,0.6021,50313,4.701680214
inattentive,4,4,4,4,0.08,0.6990,0.05,0.6990,46521,4.667649042
inaudible,29,21,21,14,0.57,1.4771,0.25,1.3424,23203,4.36554414
inaugural,20,17,19,17,0.39,1.3222,0.20,1.2553,27305,4.436242181
inaugurate,5,5,5,5,0.10,0.7782,0.06,0.7782,43683,4.640312457
inaugurated,7,6,7,6,0.14,0.9031,0.07,0.8451,40173,4.603934265
inauguration,11,11,10,10,0.22,1.0792,0.13,1.0792,34004,4.531530008
inauspicious,5,4,5,4,0.10,0.7782,0.05,0.6990,44762,4.650909483
inauthentic,2,2,2,2,0.04,0.4771,0.02,0.4771,55800,4.746634199
inboard,10,8,8,8,0.20,1.0414,0.10,0.9542,35798,4.553858764
inborn,4,3,4,3,0.08,0.6990,0.04,0.6021,47951,4.680797669
inbound,62,50,58,47,1.22,1.7993,0.60,1.7076,15693,4.195705975
inbounds,16,10,15,10,0.31,1.2304,0.12,1.0414,30095,4.478494348
inbox,5,5,5,5,0.10,0.7782,0.06,0.7782,43684,4.640322398
inbred,35,30,34,30,0.69,1.5563,0.36,1.4914,21118,4.324652786
inbreeding,15,15,15,15,0.29,1.2041,0.18,1.2041,30308,4.481557279
Inc,172,150,9,8,3.37,2.2380,1.79,2.1790,8730,3.941014244
Inca,9,4,0,0,0.18,1.0000,0.05,0.6990,37514,4.574193374
incalculable,12,12,11,11,0.24,1.1139,0.14,1.1139,32870,4.516799704
incalculably,2,2,2,2,0.04,0.4771,0.02,0.4771,55801,4.746641982
incandescence,7,6,6,5,0.14,0.9031,0.07,0.8451,40174,4.603945075
incandescent,17,16,16,16,0.33,1.2553,0.19,1.2304,28998,4.462368046
incantation,28,20,28,20,0.55,1.4624,0.24,1.3222,23596,4.372838387
incantations,15,13,15,13,0.29,1.2041,0.15,1.1461,30592,4.485607871
incapable,173,152,168,148,3.39,2.2405,1.81,2.1847,8703,3.939668984
incapacitate,11,10,9,9,0.22,1.0792,0.12,1.0414,34312,4.535446033
incapacitated,48,41,45,38,0.94,1.6902,0.49,1.6232,17988,4.254982879
incapacitates,2,2,2,2,0.04,0.4771,0.02,0.4771,55802,4.746649765
incapacitating,2,2,2,2,0.04,0.4771,0.02,0.4771,55803,4.746657547
incapacity,13,9,13,9,0.25,1.1461,0.11,1.0000,32545,4.512484276
incarcerate,10,9,8,7,0.20,1.0414,0.11,1.0000,35530,4.550595207
incarcerated,51,45,49,43,1.00,1.7160,0.54,1.6628,17422,4.241098009
incarcerating,4,4,4,4,0.08,0.6990,0.05,0.6990,46522,4.667658377
incarceration,40,39,37,36,0.78,1.6128,0.46,1.6021,19688,4.294201601
incarnadine,2,2,2,2,0.04,0.4771,0.02,0.4771,55804,4.74666533
incarnate,22,21,22,21,0.43,1.3617,0.25,1.3424,26023,4.415357362
incarnated,2,2,2,2,0.04,0.4771,0.02,0.4771,55805,4.746673112
incarnation,18,17,18,17,0.35,1.2788,0.20,1.2553,28337,4.45235387
incarnations,4,4,4,4,0.08,0.6990,0.05,0.6990,46523,4.667667712
Incas,4,2,0,0,0.08,0.6990,0.02,0.4771,48519,4.685911841
incase,9,7,7,5,0.18,1.0000,0.08,0.9031,37181,4.570321066
incendiaries,4,4,4,4,0.08,0.6990,0.05,0.6990,46524,4.667677047
incendiary,37,32,33,30,0.73,1.5798,0.38,1.5185,20538,4.31255815
incense,92,70,84,65,1.80,1.9685,0.83,1.8513,12594,4.100163689
incensed,10,10,10,10,0.20,1.0414,0.12,1.0414,35202,4.546567339
incentive,100,91,94,87,1.96,2.0043,1.08,1.9638,11978,4.078384309
incentives,12,9,12,9,0.24,1.1139,0.11,1.0000,33496,4.524992948
Incept,5,2,1,1,0.10,0.7782,0.02,0.4771,45501,4.658020941
inception,21,17,18,17,0.41,1.3424,0.20,1.2553,26759,4.42746988
incessant,23,23,23,23,0.45,1.3802,0.27,1.3802,25486,4.406301679
incessantly,22,20,21,19,0.43,1.3617,0.24,1.3222,26085,4.416390841
incest,44,33,34,26,0.86,1.6532,0.39,1.5315,18880,4.27600199
incestuous,19,19,19,19,0.37,1.3010,0.23,1.3010,27647,4.441648013
incestuously,2,2,2,2,0.04,0.4771,0.02,0.4771,55806,4.746680895
inch,631,499,621,496,12.37,2.8007,5.95,2.6990,3753,3.574378564
inches,660,473,645,472,12.94,2.8202,5.64,2.6758,3627,3.559547556
inching,6,6,6,6,0.12,0.8451,0.07,0.8451,41435,4.617367343
Inchoate,3,2,1,1,0.06,0.6021,0.02,0.4771,52490,4.720076573
inchworm,12,5,6,5,0.24,1.1139,0.06,0.7782,33743,4.528183692
incidence,18,18,18,18,0.35,1.2788,0.21,1.2788,28247,4.45097233
incidences,2,2,2,2,0.04,0.4771,0.02,0.4771,55807,4.746688677
incident,883,685,878,683,17.31,2.9465,8.17,2.8363,2949,3.469674773
incidental,28,26,27,25,0.55,1.4624,0.31,1.4314,23399,4.369197297
Incidentally,193,165,91,84,3.78,2.2878,1.97,2.2201,8168,3.912115729
incidentals,14,12,14,12,0.27,1.1761,0.14,1.1139,31425,4.497275286
incidents,135,112,130,110,2.65,2.1335,1.34,2.0531,10058,4.002511631
incinerate,18,17,17,16,0.35,1.2788,0.20,1.2553,28338,4.452369196
incinerated,30,26,28,24,0.59,1.4914,0.31,1.4314,22697,4.355968458
incinerating,3,3,3,3,0.06,0.6021,0.04,0.6021,50314,4.701688845
incineration,5,4,5,4,0.10,0.7782,0.05,0.6990,44763,4.650919185
incinerator,38,27,38,27,0.75,1.5911,0.32,1.4472,20340,4.308350949
incinerators,5,3,5,3,0.10,0.7782,0.04,0.6021,45236,4.655484195
incipient,4,4,4,4,0.08,0.6990,0.05,0.6990,46525,4.667686382
incise,10,9,5,5,0.20,1.0414,0.11,1.0000,35531,4.550607431
incised,14,12,13,11,0.27,1.1761,0.14,1.1139,31426,4.497289106
Incising,2,2,0,0,0.04,0.4771,0.02,0.4771,55808,4.746696459
incision,121,95,119,94,2.37,2.0864,1.13,1.9823,10740,4.031004281
incisions,9,9,9,9,0.18,1.0000,0.11,1.0000,36488,4.562150059
incisive,8,7,8,7,0.16,0.9542,0.08,0.9031,38451,4.584907639
incisor,8,8,7,7,0.16,0.9542,0.10,0.9542,37928,4.578959942
incisors,9,9,9,9,0.18,1.0000,0.11,1.0000,36489,4.562161961
incite,21,19,19,18,0.41,1.3424,0.23,1.3010,26638,4.425501615
incited,8,8,8,8,0.16,0.9542,0.10,0.9542,37929,4.578971393
incitement,12,7,12,7,0.24,1.1139,0.08,0.9031,33651,4.526997975
incites,3,3,3,3,0.06,0.6021,0.04,0.6021,50315,4.701697477
inciting,23,21,20,19,0.45,1.3802,0.25,1.3424,25603,4.408290856
inclement,8,8,8,8,0.16,0.9542,0.10,0.9542,37930,4.578982843
inclination,42,39,41,39,0.82,1.6335,0.46,1.6021,19239,4.284182495
inclinations,11,10,11,10,0.22,1.0792,0.12,1.0414,34313,4.53545869
incline,19,18,16,16,0.37,1.3010,0.21,1.2788,27746,4.443200382
inclined,169,159,166,157,3.31,2.2304,1.90,2.2041,8802,3.944581364
inclining,2,2,2,2,0.04,0.4771,0.02,0.4771,55809,4.746704241
include,568,496,548,483,11.14,2.7551,5.91,2.6964,4054,3.607883744
included,382,341,377,339,7.49,2.5832,4.07,2.5340,5276,3.722304787
includes,269,256,267,254,5.27,2.4314,3.05,2.4099,6638,3.822037248
including,1405,1159,1116,934,27.55,3.1480,13.82,3.0645,2061,3.314077992
inclusion,10,9,10,9,0.20,1.0414,0.11,1.0000,35532,4.550619653
inclusions,4,4,4,4,0.08,0.6990,0.05,0.6990,46526,4.667695716
inclusive,11,9,10,8,0.22,1.0792,0.11,1.0000,34531,4.538209155
incognita,2,2,2,2,0.04,0.4771,0.02,0.4771,55810,4.746712023
incognito,33,30,32,29,0.65,1.5315,0.36,1.4914,21636,4.335176973
incoherent,27,25,26,24,0.53,1.4472,0.30,1.4150,23797,4.376522211
incoherently,9,9,8,8,0.18,1.0000,0.11,1.0000,36490,4.562173863
income,378,278,368,274,7.41,2.5786,3.31,2.4456,5328,3.726564216
incomes,11,7,10,7,0.22,1.0792,0.08,0.9031,34784,4.541379522
Incoming,315,241,136,111,6.18,2.4997,2.87,2.3838,6010,3.778874472
incommunicado,12,11,11,10,0.24,1.1139,0.13,1.0792,33128,4.520195217
incomparable,48,37,47,36,0.94,1.6902,0.44,1.5798,18026,4.255899367
incompatibility,7,6,7,6,0.14,0.9031,0.07,0.8451,40175,4.603955885
incompatible,28,24,27,23,0.55,1.4624,0.29,1.3979,23485,4.370790565
incompetence,76,64,74,63,1.49,1.8865,0.76,1.8129,14037,4.1472743
incompetent,194,155,186,149,3.80,2.2900,1.85,2.1931,8148,3.91105102
incompetently,2,2,2,2,0.04,0.4771,0.02,0.4771,55811,4.746719804
incompetents,10,9,10,9,0.20,1.0414,0.11,1.0000,35533,4.550631876
incomplete,109,93,105,91,2.14,2.0414,1.11,1.9731,11406,4.057133367
incomprehensible,42,39,41,38,0.82,1.6335,0.46,1.6021,19240,4.284205068
incomprehension,3,3,3,3,0.06,0.6021,0.04,0.6021,50316,4.701706108
inconceivable,46,41,43,41,0.90,1.6721,0.49,1.6232,18358,4.263825366
inconclusive,42,37,38,34,0.82,1.6335,0.44,1.5798,19280,4.28510703
incongruous,7,7,6,6,0.14,0.9031,0.08,0.9031,39606,4.597760983
inconsequential,22,22,22,22,0.43,1.3617,0.26,1.3617,25962,4.414338146
inconsequentiality,2,1,2,1,0.04,0.4771,0.01,0.3010,59564,4.774983855
inconsiderate,73,68,72,67,1.43,1.8692,0.81,1.8388,14309,4.155609284
inconsistencies,25,22,25,22,0.49,1.4150,0.26,1.3617,24690,4.39252109
inconsistency,13,11,13,11,0.25,1.1461,0.13,1.0792,32346,4.509820582
inconsistent,55,52,54,51,1.08,1.7482,0.62,1.7243,16699,4.222690465
inconsolable,15,15,14,14,0.29,1.2041,0.18,1.2041,30309,4.481571608
inconspicuous,33,27,30,26,0.65,1.5315,0.32,1.4472,21718,4.336819829
inconstant,4,3,4,3,0.08,0.6990,0.04,0.6021,47952,4.680806726
incontinence,11,11,10,10,0.22,1.0792,0.13,1.0792,34005,4.531542779
incontinent,18,17,18,17,0.35,1.2788,0.20,1.2553,28339,4.452384521
incontrovertible,20,19,20,19,0.39,1.3222,0.23,1.3010,27133,4.433497815
inconvenience,226,198,224,197,4.43,2.3560,2.36,2.2989,7406,3.869583708
inconvenienced,31,29,31,29,0.61,1.5051,0.35,1.4771,22266,4.347642205
inconveniences,15,12,15,12,0.29,1.2041,0.14,1.1139,30711,4.487293958
inconveniencing,12,11,12,11,0.24,1.1139,0.13,1.0792,33129,4.520208327
inconvenient,83,78,81,78,1.63,1.9243,0.93,1.8976,13302,4.123916943
inconveniently,2,2,2,2,0.04,0.4771,0.02,0.4771,55812,4.746727586
incorporate,39,39,38,38,0.76,1.6021,0.46,1.6021,19921,4.299311135
Incorporated,75,50,34,32,1.47,1.8808,0.60,1.7076,14168,4.151308548
incorporates,7,6,5,4,0.14,0.9031,0.07,0.8451,40176,4.603966695
incorporating,12,10,12,10,0.24,1.1139,0.12,1.0414,33335,4.522900459
incorporation,13,12,11,10,0.25,1.1461,0.14,1.1139,32174,4.507505057
incorrect,113,82,93,73,2.22,2.0569,0.98,1.9191,11167,4.047936516
incorrectly,17,16,17,16,0.33,1.2553,0.19,1.2304,28999,4.462383022
incorrigible,39,33,36,30,0.76,1.6021,0.39,1.5315,20025,4.301572525
incorrigibly,2,2,2,2,0.04,0.4771,0.02,0.4771,55813,4.746735367
incorrupt,2,1,2,1,0.04,0.4771,0.01,0.3010,59565,4.774991146
incorruptibility,2,2,2,2,0.04,0.4771,0.02,0.4771,55814,4.746743148
incorruptible,11,11,10,10,0.22,1.0792,0.13,1.0792,34006,4.53155555
incorruption,2,1,2,1,0.04,0.4771,0.01,0.3010,59566,4.774998437
increase,436,371,382,336,8.55,2.6405,4.42,2.5705,4839,3.684755622
increased,208,188,197,179,4.08,2.3201,2.24,2.2765,7787,3.891370175
increases,99,93,94,89,1.94,2.0000,1.11,1.9731,12049,4.080951004
increasing,162,145,152,135,3.18,2.2122,1.73,2.1644,9029,3.955639653
increasingly,91,86,88,83,1.78,1.9638,1.03,1.9395,12631,4.101437735
incredible,1928,1332,1732,1233,37.80,3.2853,15.88,3.1248,1615,3.208172527
incredibly,668,539,632,514,13.10,2.8254,6.43,2.7324,3594,3.555578073
incredulity,2,2,2,2,0.04,0.4771,0.02,0.4771,55815,4.746750929
incredulous,8,8,8,8,0.16,0.9542,0.10,0.9542,37931,4.578994292
increment,2,2,2,2,0.04,0.4771,0.02,0.4771,55816,4.74675871
incremental,3,3,2,2,0.06,0.6021,0.04,0.6021,50317,4.70171474
incrementally,2,2,2,2,0.04,0.4771,0.02,0.4771,55817,4.746766491
increments,12,12,12,12,0.24,1.1139,0.14,1.1139,32871,4.516812916
incriminate,38,32,38,32,0.75,1.5911,0.38,1.5185,20277,4.307003701
incriminated,7,7,7,7,0.14,0.9031,0.08,0.9031,39607,4.597771948
incriminates,5,4,5,4,0.10,0.7782,0.05,0.6990,44764,4.650928887
incriminating,63,57,60,55,1.24,1.8062,0.68,1.7634,15542,4.191506905
Incroyable,4,3,1,1,0.08,0.6990,0.04,0.6021,47953,4.680815782
incubate,5,4,5,4,0.10,0.7782,0.05,0.6990,44765,4.650938589
incubated,12,11,12,11,0.24,1.1139,0.13,1.0792,33130,4.520221436
incubates,2,2,2,2,0.04,0.4771,0.02,0.4771,55818,4.746774271
incubating,5,5,5,5,0.10,0.7782,0.06,0.7782,43685,4.64033234
incubation,21,16,20,16,0.41,1.3424,0.19,1.2304,26814,4.428361605
incubator,51,23,51,23,1.00,1.7160,0.27,1.3802,17518,4.243484522
incubators,7,3,7,3,0.14,0.9031,0.04,0.6021,40826,4.610936831
incubi,2,2,2,2,0.04,0.4771,0.02,0.4771,55819,4.746782052
incubus,8,8,7,7,0.16,0.9542,0.10,0.9542,37932,4.579005742
inculcated,2,2,2,2,0.04,0.4771,0.02,0.4771,55820,4.746789832
inculcating,2,2,2,2,0.04,0.4771,0.02,0.4771,55821,4.746797612
incumbent,34,34,34,34,0.67,1.5441,0.41,1.5441,21290,4.328175661
incur,28,28,27,27,0.55,1.4624,0.33,1.4624,23340,4.368100852
incurable,52,50,47,46,1.02,1.7243,0.60,1.7076,17204,4.235629434
incurables,2,2,2,2,0.04,0.4771,0.02,0.4771,55822,4.746805392
incurably,5,5,5,5,0.10,0.7782,0.06,0.7782,43686,4.640342281
incurred,27,26,27,26,0.53,1.4472,0.31,1.4314,23757,4.375791598
incurring,6,6,6,6,0.12,0.8451,0.07,0.8451,41436,4.617377824
incurs,4,4,4,4,0.08,0.6990,0.05,0.6990,46527,4.667705051
incursion,13,11,13,11,0.25,1.1461,0.13,1.0792,32347,4.509834009
incursions,4,4,3,3,0.08,0.6990,0.05,0.6990,46528,4.667714385
ind,4,2,3,1,0.08,0.6990,0.02,0.4771,48520,4.685920792
indebted,59,55,59,55,1.16,1.7782,0.66,1.7482,16070,4.206015877
indebtedness,3,3,3,3,0.06,0.6021,0.04,0.6021,50318,4.701723371
indecency,13,13,13,13,0.25,1.1461,0.15,1.1461,31960,4.504606771
indecent,91,73,80,67,1.78,1.9638,0.87,1.8692,12654,4.10222783
indecently,7,7,7,7,0.14,0.9031,0.08,0.9031,39608,4.597782913
indecipherable,5,5,5,5,0.10,0.7782,0.06,0.7782,43687,4.640352223
indecision,22,20,22,20,0.43,1.3617,0.24,1.3222,26086,4.41640749
indecisive,27,23,26,22,0.53,1.4472,0.27,1.3802,23888,4.37817979
indeclinable,3,1,3,1,0.06,0.6021,0.01,0.3010,53232,4.726172784
indecorous,3,3,3,3,0.06,0.6021,0.04,0.6021,50319,4.701732002
indeed,2065,1238,1499,983,40.49,3.3151,14.76,3.0931,1543,3.188365926
indeedy,33,26,33,26,0.65,1.5315,0.31,1.4314,21748,4.337419324
Indef,2,1,0,0,0.04,0.4771,0.01,0.3010,59567,4.775005728
indefatigable,4,4,4,4,0.08,0.6990,0.05,0.6990,46529,4.667723719
indefensible,9,9,9,9,0.18,1.0000,0.11,1.0000,36491,4.562185765
indefinable,5,5,5,5,0.10,0.7782,0.06,0.7782,43688,4.640362164
indefinite,20,20,20,20,0.39,1.3222,0.24,1.3222,27047,4.432119101
indefinitely,119,107,104,95,2.33,2.0792,1.28,2.0334,10831,4.034668556
indelible,14,14,13,13,0.27,1.1761,0.17,1.1761,31085,4.492550872
indelibly,3,3,3,3,0.06,0.6021,0.04,0.6021,50320,4.701740632
indelicate,16,15,16,15,0.31,1.2304,0.18,1.2041,29705,4.472829557
indemnification,3,2,3,2,0.06,0.6021,0.02,0.4771,52491,4.720084847
indemnified,2,2,2,2,0.04,0.4771,0.02,0.4771,55823,4.746813172
indemnify,3,3,3,3,0.06,0.6021,0.04,0.6021,50321,4.701749263
indemnity,14,12,10,9,0.27,1.1761,0.14,1.1139,31427,4.497302926
indent,6,6,6,6,0.12,0.8451,0.07,0.8451,41437,4.617388305
indentation,9,9,9,9,0.18,1.0000,0.11,1.0000,36492,4.562197666
indentations,9,9,9,9,0.18,1.0000,0.11,1.0000,36493,4.562209567
indented,3,3,3,3,0.06,0.6021,0.04,0.6021,50322,4.701757893
indenture,2,2,2,2,0.04,0.4771,0.02,0.4771,55824,4.746820952
indentured,14,13,13,12,0.27,1.1761,0.15,1.1461,31266,4.495072324
independence,204,154,167,126,4.00,2.3118,1.84,2.1903,7887,3.896911841
independent,477,373,445,353,9.35,2.6794,4.45,2.5729,4594,3.662190991
independently,48,44,45,42,0.94,1.6902,0.52,1.6532,17935,4.253701381
independents,17,12,16,11,0.33,1.2553,0.14,1.1139,29315,4.467089899
indescribable,25,24,24,23,0.49,1.4150,0.29,1.3979,24582,4.390617214
indescribably,6,6,5,5,0.12,0.8451,0.07,0.8451,41438,4.617398786
indestructible,74,61,71,58,1.45,1.8751,0.73,1.7924,14243,4.153601474
indeterminate,18,16,16,15,0.35,1.2788,0.19,1.2304,28459,4.454219636
index,106,93,101,89,2.08,2.0294,1.11,1.9731,11614,4.064981822
indexed,2,2,2,2,0.04,0.4771,0.02,0.4771,55825,4.746828732
indexer,2,2,2,2,0.04,0.4771,0.02,0.4771,55826,4.746836511
indexes,4,4,4,4,0.08,0.6990,0.05,0.6990,46530,4.667733053
indexing,5,4,5,4,0.10,0.7782,0.05,0.6990,44766,4.65094829
India,72,45,2,1,1.41,1.8633,0.54,1.6628,14486,4.160948481
Indian,175,124,28,20,3.43,2.2455,1.48,2.0969,8659,3.93746774
Indiana,99,62,1,1,1.94,2.0000,0.74,1.7993,12097,4.082677681
Indianapolis,9,8,0,0,0.18,1.0000,0.10,0.9542,36897,4.566991056
Indians,146,79,29,12,2.86,2.1673,0.94,1.9031,9617,3.983039616
indicate,425,365,419,361,8.33,2.6294,4.35,2.5635,4924,3.692318044
indicated,203,175,201,174,3.98,2.3096,2.09,2.2455,7910,3.898176483
indicates,277,252,270,246,5.43,2.4440,3.00,2.4031,6523,3.814447379
indicating,95,87,92,85,1.86,1.9823,1.04,1.9445,12333,4.091068732
indication,181,167,180,166,3.55,2.2601,1.99,2.2253,8470,3.92788341
indications,57,52,54,49,1.12,1.7634,0.62,1.7243,16377,4.214234349
indicative,28,27,25,24,0.55,1.4624,0.32,1.4472,23365,4.368565785
indicator,44,42,42,40,0.86,1.6532,0.50,1.6335,18746,4.272908613
indicators,19,19,18,18,0.37,1.3010,0.23,1.3010,27648,4.441663721
indices,2,2,2,2,0.04,0.4771,0.02,0.4771,55827,4.746844291
indict,45,37,43,36,0.88,1.6628,0.44,1.5798,18630,4.270212855
indictable,5,5,5,5,0.10,0.7782,0.06,0.7782,43689,4.640372104
indicted,96,79,93,77,1.88,1.9868,0.94,1.9031,12269,4.088809166
indicting,6,6,6,6,0.12,0.8451,0.07,0.8451,41439,4.617409267
indictment,126,87,124,86,2.47,2.1038,1.04,1.9445,10520,4.02201574
indictments,22,21,22,21,0.43,1.3617,0.25,1.3424,26024,4.41537405
indie,24,21,22,19,0.47,1.3979,0.25,1.3424,25165,4.400796935
indies,2,2,2,2,0.04,0.4771,0.02,0.4771,55828,4.74685207
indifference,55,50,54,50,1.08,1.7482,0.60,1.7076,16717,4.223158342
indifferent,58,54,56,53,1.14,1.7709,0.64,1.7404,16196,4.209407768
indifferently,3,3,3,3,0.06,0.6021,0.04,0.6021,50323,4.701766524
indigenous,57,49,55,48,1.12,1.7634,0.58,1.6990,16408,4.215055647
indigent,24,16,22,16,0.47,1.3979,0.19,1.2304,25350,4.403977964
indigents,2,2,2,2,0.04,0.4771,0.02,0.4771,55829,4.746859849
indigestible,3,3,3,3,0.06,0.6021,0.04,0.6021,50324,4.701775154
indigestion,95,79,87,72,1.86,1.9823,0.94,1.9031,12356,4.0918779
indignant,23,22,23,22,0.45,1.3802,0.26,1.3617,25528,4.407016791
indignantly,2,2,2,2,0.04,0.4771,0.02,0.4771,55830,4.746867628
indignation,24,23,22,21,0.47,1.3979,0.27,1.3802,25034,4.398530248
indignities,12,12,12,12,0.24,1.1139,0.14,1.1139,32872,4.516826128
indignity,20,20,20,20,0.39,1.3222,0.24,1.3222,27048,4.432135158
indigo,16,7,11,5,0.31,1.2304,0.08,0.9031,30164,4.479488932
indirect,21,21,20,20,0.41,1.3424,0.25,1.3424,26471,4.422770348
indirectly,26,25,21,20,0.51,1.4314,0.30,1.4150,24175,4.383366483
indiscreet,25,25,25,25,0.49,1.4150,0.30,1.4150,24540,4.389874558
indiscrete,2,2,2,2,0.04,0.4771,0.02,0.4771,55831,4.746875407
indiscretion,53,42,53,42,1.04,1.7324,0.50,1.6335,17106,4.233148468
indiscretions,24,21,21,20,0.47,1.3979,0.25,1.3424,25166,4.400814192
indiscriminate,9,9,9,9,0.18,1.0000,0.11,1.0000,36494,4.562221468
indiscriminately,14,14,14,14,0.27,1.1761,0.17,1.1761,31086,4.492564843
indispensable,38,36,36,34,0.75,1.5911,0.43,1.5682,20196,4.305265362
indisposed,56,46,50,44,1.10,1.7559,0.55,1.6721,16583,4.219663101
indisposition,3,3,3,3,0.06,0.6021,0.04,0.6021,50325,4.701783784
indisputable,10,10,9,9,0.20,1.0414,0.12,1.0414,35203,4.546579676
Indistinct,252,137,91,50,4.94,2.4031,1.63,2.1399,6927,3.840545188
indistinctly,33,22,30,21,0.65,1.5315,0.26,1.3617,21804,4.338536173
indistinguishable,14,13,13,12,0.27,1.1761,0.15,1.1461,31267,4.495086214
individual,596,486,583,475,11.69,2.7760,5.79,2.6875,3923,3.593618308
individualism,13,12,13,12,0.25,1.1461,0.14,1.1139,32175,4.507518556
individualist,2,2,1,1,0.04,0.4771,0.02,0.4771,55832,4.746883185
individualistic,2,2,2,2,0.04,0.4771,0.02,0.4771,55833,4.746890964
individualists,5,4,3,3,0.10,0.7782,0.05,0.6990,44767,4.650957992
individuality,43,33,40,31,0.84,1.6435,0.39,1.5315,19099,4.281010629
individualize,4,2,2,2,0.08,0.6990,0.02,0.4771,48521,4.685929743
individualized,3,3,3,3,0.06,0.6021,0.04,0.6021,50326,4.701792413
individually,65,61,63,59,1.27,1.8195,0.73,1.7924,15253,4.18335527
individuals,224,196,219,193,4.39,2.3522,2.34,2.2945,7450,3.872156273
